text_container_index,entity_urn,entity_text,entity_type,confidence,entity_link,wikidata_id
183,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.2@Ἀθηναίοις[1],Ἀθηναίοις,MISC,0.9874021410942078,,
183,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.2@Ἀθηνᾶς[1],Ἀθηνᾶς,PER,0.9875950813293457,,
183,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.2@Πανδρόσου[1],Πανδρόσου,PER,0.6571807861328125,,
183,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.2@Πάνδροσος[1],Πάνδροσος,PER,0.5157584547996521,,
184,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.3@Πολιάδος[1],Πολιάδος,LOC,0.8513615727424622,,
184,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.3@Ἀθηναῖοι[1],Ἀθηναῖοι,MISC,0.9935019612312317,,
184,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.3@Ἀθηνᾶς[1],Ἀθηνᾶς,PER,0.9934131503105164,,
184,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.3@Ἀφροδίτης[1],Ἀφροδίτης,PER,0.9812280535697937,,
185,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.4@Ἀθηνᾶς[1],Ἀθηνᾶς,PER,0.5159851312637329,,
185,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.4@εὐήρις[1],εὐήρις,PER,0.8773448467254639,,
185,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.4@Λυσιμάχης[1],Λυσιμάχης,PER,0.993435263633728,,
185,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.4@Ἐρεχθέα[1],Ἐρεχθέα,PER,0.5360376834869385,,
185,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.4@Εὔμολπον[1],Εὔμολπον,PER,0.9735097289085388,,
185,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.4@Ἀθηναίων[1],Ἀθηναίων,MISC,0.9961175918579102,,
185,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.4@Εὐμόλπου[1],Εὐμόλπου,PER,0.9931558966636658,,
185,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.4@Ἐρεχθέως[1],Ἐρεχθέως,LOC,0.885745644569397,,
186,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.5@Θεαίνετος[1],Θεαίνετος,PER,0.978097140789032,,
186,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.5@Τολμίδης[1],Τολμίδης,PER,0.6714916825294495,,
186,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.5@Ἀθηναίων[1],Ἀθηναίων,MISC,0.9960821270942688,,
186,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.5@Πελοποννησίων[1],Πελοποννησίων,MISC,0.9911203980445862,,
186,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.5@Λακεδαιμονίων[1],Λακεδαιμονίων,MISC,0.9943296909332275,,
186,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.5@Βοιὰς[1],Βοιὰς,LOC,0.7173665165901184,,
186,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.5@Κυθηρίων[1],Κυθηρίων,LOC,0.748490035533905,,
186,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.5@Σικυωνίαν[1],Σικυωνίαν,LOC,0.985160231590271,,
186,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.5@Ἀθήνας[1],Ἀθήνας,LOC,0.9931634664535522,,
186,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.5@Εὔβοιαν[1],Εὔβοιαν,LOC,0.9944948554039001,,
186,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.5@Ἀθηναίων[1],Ἀθηναίων,MISC,0.9853144884109497,,
186,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.5@Βοιωτοὺς[1],Βοιωτοὺς,LOC,0.8946675658226013,,
186,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.5@Χαιρώνειαν[1],Χαιρώνειαν,LOC,0.9906011819839478,,
186,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.5@Ἀλιαρτίαν[1],Ἀλιαρτίαν,LOC,0.9818409085273743,,
186,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.5@Ἀθηνᾶς[1],Ἀθηνᾶς,LOC,0.9888651371002197,,
187,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.6@Ἀθηναίων[1],Ἀθηναίων,MISC,0.993713915348053,,
187,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.6@Καλυδωνίου[1],Καλυδωνίου,MISC,0.4500340521335602,,
187,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.6@Ἡρακλεῖ[1],Ἡρακλεῖ,PER,0.9968664050102234,,
187,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.6@Κύκνον[1],Κύκνον,PER,0.5812814831733704,,
187,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.6@Θρᾷκα[1],Θρᾷκα,MISC,0.9909031987190247,,
187,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.6@Πηνειὸν[1],Πηνειὸν,LOC,0.9159510731697083,,
187,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.6@Ἡρακλέους[1],Ἡρακλέους,PER,0.996675968170166,,
188,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.7@Τροιζῆνι[1],Τροιζῆνι,LOC,0.9920023679733276,,
188,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.7@Θησέα[1],Θησέα,PER,0.9971100687980652,,
188,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.7@Ἡρακλῆς[1],Ἡρακλῆς,PER,0.9952141046524048,,
188,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.7@Τροιζῆνα[1],Τροιζῆνα,LOC,0.9881086945533752,,
188,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.7@Πιτθέα[1],Πιτθέα,PER,0.9937723278999329,,
188,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.7@Τροιζηνίων[1],Τροιζηνίων,MISC,0.6997759342193604,,
188,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.7@Θησεὺς[1],Θησεὺς,PER,0.9975850582122803,,
188,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.7@Θησέα[2],Θησέα,PER,0.9916378855705261,,
189,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.8@Τροιζηνίοις[1],Τροιζηνίοις,MISC,0.8983117938041687,,
189,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.8@Ἀθήνας[1],Ἀθήνας,LOC,0.9881798028945923,,
189,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.8@Θησέα[1],Θησέα,PER,0.9963076114654541,,
189,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.8@Αἰγέως[1],Αἰγέως,PER,0.39920321106910706,,
190,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.9@Θησέως[1],Θησέως,PER,0.9786365032196045,,
190,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.9@Κρησὶ[1],Κρησὶ,MISC,0.9423662424087524,,
190,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.9@Νεμέᾳ[1],Νεμέᾳ,LOC,0.9901878237724304,,
190,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.9@Ἑλλάδος[1],Ἑλλάδος,LOC,0.9940053820610046,,
190,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.9@Καλυδῶνα[1],Καλυδῶνα,LOC,0.9949028491973877,,
190,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.9@Ἐρύμανθον[1],Ἐρύμανθον,LOC,0.9942996501922607,,
190,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.9@Κορινθίας[1],Κορινθίας,LOC,0.8499635457992554,,
190,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.9@Κρῆτες[1],Κρῆτες,MISC,0.9483540654182434,,
190,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.9@Ποσειδῶνά[1],Ποσειδῶνά,PER,0.9943470358848572,,
190,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.9@Μίνως[1],Μίνως,PER,0.9945630431175232,,
190,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.9@Ἑλληνικῆς[1],Ἑλληνικῆς,MISC,0.951123833656311,,
190,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.9@Ποσειδῶνα[1],Ποσειδῶνα,PER,0.9838501214981079,,
191,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.10@Πελοπόννησον[1],Πελοπόννησον,LOC,0.9944238066673279,,
191,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.10@Κρήτης[1],Κρήτης,LOC,0.9929621815681458,,
191,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.10@Ἡρακλεῖ[1],Ἡρακλεῖ,PER,0.9925141930580139,,
191,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.10@Ἀργείων[1],Ἀργείων,MISC,0.9821496605873108,,
191,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.10@Κορινθίου[1],Κορινθίου,MISC,0.9743408560752869,,
191,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.10@Ἀττικὴν[1],Ἀττικὴν,MISC,0.9753230214118958,,
191,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.10@Ἀττικῆς[1],Ἀττικῆς,MISC,0.9516603350639343,,
191,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.10@Μαραθωνίων[1],Μαραθωνίων,MISC,0.8126298189163208,,
191,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.10@Μίνω[1],Μίνω,PER,0.9952318072319031,,
191,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.10@Ἀνδρόγεων[1],Ἀνδρόγεων,PER,0.9802579283714294,,
191,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.10@Μίνως[1],Μίνως,PER,0.9907576441764832,,
191,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.10@Ἀθήνας[1],Ἀθήνας,LOC,0.9917437434196472,,
191,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.10@Ἀνδρόγεω[1],Ἀνδρόγεω,PER,0.9872351288795471,,
191,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.10@Κρήτην[1],Κρήτην,LOC,0.9939217567443848,,
191,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.10@Μίνω[1],Μίνω,PER,0.9965683221817017,,
191,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.10@Κνωσσῷ[1],Κνωσσῷ,LOC,0.7754942774772644,,
191,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.10@Μαραθῶνι[1],Μαραθῶνι,LOC,0.9890202879905701,,
191,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.10@Θησεὺς[1],Θησεὺς,PER,0.9966381788253784,,
191,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.27.10@Μαραθωνίων[2],Μαραθωνίων,LOC,0.7153912782669067,,
192,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.1@Ὀλυμπικὴν[1],Ὀλυμπικὴν,MISC,0.8020359873771667,,
192,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.1@Θεαγένους[1],Θεαγένους,PER,0.6984491348266602,,
192,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.1@Μεγάρων[1],Μεγάρων,LOC,0.9527284502983093,,
193,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.2@Ἀθηναίοις[1],Ἀθηναίοις,MISC,0.9959297776222229,,
193,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.2@Ἀθηνᾶς[1],Ἀθηνᾶς,LOC,0.8355814814567566,,
193,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.2@Μήδων[1],Μήδων,MISC,0.9911899566650391,,
193,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.2@Μαραθῶνα[1],Μαραθῶνα,LOC,0.9927102327346802,,
193,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.2@Φειδίου[1],Φειδίου,PER,0.9918802380561829,,
193,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.2@Μυῒ[1],Μυῒ,PER,0.42515331506729126,,
193,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.2@Παρράσιον[1],Παρράσιον,PER,0.9754934906959534,,
193,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.2@Εὐήνορος[1],Εὐήνορος,PER,0.9833062291145325,,
193,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.2@Ἀθηνᾶς[2],Ἀθηνᾶς,LOC,0.7032186388969421,,
193,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.2@Σουνίου[1],Σουνίου,LOC,0.9821585416793823,,
193,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.2@Βοιωτῶν[1],Βοιωτῶν,MISC,0.9904971122741699,,
193,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.2@Χαλκιδέων[1],Χαλκιδέων,MISC,0.968812882900238,,
193,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.2@Εὐβοίᾳ[1],Εὐβοίᾳ,LOC,0.9913904666900635,,
193,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.2@Περικλῆς[1],Περικλῆς,PER,0.9982252717018127,,
193,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.2@Ξανθίππου[1],Ξανθίππου,PER,0.9917648434638977,,
193,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.2@Φειδίου[1],Φειδίου,PER,0.9955287575721741,,
193,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.2@Ἀθηνᾶς[2],Ἀθηνᾶς,PER,0.8735955953598022,,
194,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.3@Κίμων[1],Κίμων,PER,0.9893152713775635,,
194,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.3@Μιλτιάδου[1],Μιλτιάδου,PER,0.9545249938964844,,
194,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.3@Πελασγοὺς[1],Πελασγοὺς,MISC,0.980640172958374,,
194,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.3@Ἀγρόλαν[1],Ἀγρόλαν,PER,0.3729498088359833,,
194,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.3@Ὑπέρβιον[1],Ὑπέρβιον,PER,0.7177050113677979,,
194,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.3@Σικελοὺς[1],Σικελοὺς,MISC,0.9565728306770325,,
194,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.3@Ἀκαρνανίαν[1],Ἀκαρνανίαν,LOC,0.9923630952835083,,
195,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.4@Ἀπόλλωνος[1],Ἀπόλλωνος,PER,0.9951359629631042,,
195,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.4@Ἐρεχθέως[1],Ἐρεχθέως,PER,0.8432500958442688,,
195,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.4@Ἀπόλλωνα[1],Ἀπόλλωνα,PER,0.9647283554077148,,
195,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.4@Φιλιππίδης[1],Φιλιππίδης,PER,0.9174002408981323,,
195,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.4@Λακεδαίμονα[1],Λακεδαίμονα,LOC,0.9908191561698914,,
195,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.4@Μήδων[1],Μήδων,MISC,0.9909682869911194,,
195,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.4@Λακεδαιμονίους[1],Λακεδαιμονίους,MISC,0.9932714104652405,,
195,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.4@Πᾶνα[1],Πᾶνα,PER,0.9957988858222961,,
195,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.4@Φιλιππίδης[2],Φιλιππίδης,PER,0.7822346687316895,,
195,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.4@Ἀθηναίοις[1],Ἀθηναίοις,MISC,0.9874179363250732,,
195,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.4@Μαραθῶνα[1],Μαραθῶνα,LOC,0.9934155941009521,,
196,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.5@Ἄρειος[1],Ἄρειος,LOC,0.7845704555511475,,
196,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.5@Ἄρειος[1],Ἄρειος,LOC,0.9114209413528442,,
196,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.5@πάγος[1],πάγος,LOC,0.5709466338157654,,
196,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.5@Ἄρης[1],Ἄρης,PER,0.997060239315033,,
196,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.5@Ὀρέστην[1],Ὀρέστην,PER,0.9971193075180054,,
196,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.5@Ἀθηνᾶς[1],Ἀθηνᾶς,PER,0.9976041913032532,,
196,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.5@Ἀρείας[1],Ἀρείας,PER,0.9724034070968628,,
197,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.6@Ἀθηναῖοι[1],Ἀθηναῖοι,MISC,0.9922949075698853,,
197,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.6@Ἡσίοδος[1],Ἡσίοδος,PER,0.9976551532745361,,
197,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.6@Ἐρινῦς[1],Ἐρινῦς,PER,0.979956865310669,,
197,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.6@Θεογονίᾳ[1],Θεογονίᾳ,PER,0.7544463276863098,,
197,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.6@Αἰσχύλος[1],Αἰσχύλος,PER,0.9979508519172668,,
197,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.6@Πλούτων[1],Πλούτων,PER,0.9962563514709473,,
197,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.6@Ἑρμῆς[1],Ἑρμῆς,PER,0.9979122281074524,,
197,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.6@Γῆς[1],Γῆς,PER,0.4597613513469696,,
197,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.6@Ἀρείῳ[1],Ἀρείῳ,PER,0.9942083358764648,,
198,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.7@Οἰδίποδος[1],Οἰδίποδος,PER,0.9979984164237976,,
198,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.7@Θηβῶν[1],Θηβῶν,LOC,0.9931666254997253,,
198,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.7@Σοφοκλεῖ[1],Σοφοκλεῖ,PER,0.9969102740287781,,
198,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.7@Οἰδίποδος[2],Οἰδίποδος,PER,0.9990122318267822,,
198,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.7@Ὅμηρος[1],Ὅμηρος,PER,0.985867440700531,,
198,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.7@Οἰδίποδος[3],Οἰδίποδος,PER,0.9972226619720459,,
198,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.7@Θήβας[1],Θήβας,LOC,0.9927767515182495,,
199,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.8@Ἀθηναίοις[1],Ἀθηναίοις,MISC,0.9950162768363953,,
199,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.8@Δημοφῶν[1],Δημοφῶν,PER,0.9940833449363708,,
200,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.9@Διομήδην[1],Διομήδην,PER,0.991990864276886,,
200,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.9@Ἰλίου[1],Ἰλίου,LOC,0.9921219348907471,,
200,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.9@Φάληρον[1],Φάληρον,LOC,0.9935196042060852,,
200,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.9@Ἀργείους[1],Ἀργείους,MISC,0.987916111946106,,
200,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.9@Ἀττικὴν[1],Ἀττικὴν,MISC,0.9888193011283875,,
200,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.9@Δημοφῶντα[1],Δημοφῶντα,PER,0.9968569278717041,,
200,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.9@Ἀργεῖοι[1],Ἀργεῖοι,MISC,0.9790312647819519,,
200,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.9@Ἀθηναῖόν[1],Ἀθηναῖόν,MISC,0.9951481223106384,,
200,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.9@Δημοφῶντος[1],Δημοφῶντος,PER,0.9936069250106812,,
200,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.9@Δημοφῶντα[2],Δημοφῶντα,PER,0.9835733771324158,,
200,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.9@Ἀργείων[1],Ἀργείων,MISC,0.9622843265533447,,
201,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.10@Δελφινίῳ[1],Δελφινίῳ,LOC,0.9334134459495544,,
201,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.10@Θησεὺς[1],Θησεὺς,PER,0.9979512095451355,,
201,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.10@Πάλλαντα[1],Πάλλαντα,PER,0.7474167346954346,,
201,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.10@Θησεὺς[2],Θησεὺς,PER,0.9976256489753723,,
201,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.10@Ἀθηναίων[1],Ἀθηναίων,MISC,0.9596843123435974,,
201,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.10@Ἐρεχθέως[1],Ἐρεχθέως,LOC,0.9881836771965027,,
201,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.10@Πολιέως[1],Πολιέως,MISC,0.4522674083709717,,
201,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.10@Διός[1],Διός,PER,0.9939154982566833,,
202,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.11@Καμβύσου[1],Καμβύσου,PER,0.9950705766677856,,
202,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.11@ἀκινάκης[1],ἀκινάκης,PER,0.8790140748023987,,
202,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.11@Πειραιῶς[1],Πειραιῶς,LOC,0.9944933652877808,,
202,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.11@Τεῦκρον[1],Τεῦκρον,PER,0.9974052309989929,,
202,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.11@Τελαμῶνι[1],Τελαμῶνι,LOC,0.9771999716758728,,
202,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.28.11@Αἴαντος[1],Αἴαντος,PER,0.9971969127655029,,
203,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.29.1@Ἀρείου[1],Ἀρείου,LOC,0.9746442437171936,,
203,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.29.1@πάγου[1],πάγου,LOC,0.8171593546867371,,
203,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.29.1@Παναθηναίων[1],Παναθηναίων,MISC,0.9951919317245483,,
203,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.29.1@Δήλῳ[1],Δήλῳ,LOC,0.9948135614395142,,
204,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.29.2@Ἀθηναίοις[1],Ἀθηναίοις,MISC,0.9941695928573608,,
204,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.29.2@Ἀκαδημία[1],Ἀκαδημία,LOC,0.8962466716766357,,
204,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.29.2@Ἀρτέμιδος[1],Ἀρτέμιδος,PER,0.9969713687896729,,
204,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.29.2@Πάμφω[1],Πάμφω,PER,0.9973226189613342,,
204,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.29.2@Ἀρτέμιδός[1],Ἀρτέμιδός,PER,0.9967532753944397,,
204,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.29.2@Διονύσου[1],Διονύσου,PER,0.9974519610404968,,
204,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.29.2@Ἐλευθερέως[1],Ἐλευθερέως,MISC,0.9821080565452576,,
205,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.29.3@Θρασυβούλου[1],Θρασυβούλου,PER,0.9943311214447021,,
205,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.29.3@Λύκου[1],Λύκου,PER,0.8516849875450134,,
205,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.29.3@Ἀθηναίοις[1],Ἀθηναίοις,MISC,0.9949285984039307,,
205,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.29.3@Θηβῶν[1],Θηβῶν,LOC,0.9920384883880615,,
205,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.29.3@Ἀθηναίους[1],Ἀθηναίους,MISC,0.993610680103302,,
205,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.29.3@Περικλέους[1],Περικλέους,PER,0.9903755784034729,,
205,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.29.3@Χαβρίου[1],Χαβρίου,PER,0.7263451814651489,,
205,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.29.3@Φορμίωνος[1],Φορμίωνος,PER,0.7922448515892029,,
206,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.29.4@Ἀθηναίοις[1],Ἀθηναίοις,MISC,0.9945564270019531,,
206,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.29.4@Μαραθῶνι[1],Μαραθῶνι,LOC,0.9920907020568848,,
